title,description,genre
maiden,"Historia Tracy Edwards, kucharki na czarterowych łodziach, która została kapitanem pierwszej żeńskiej ekipy, jaka weszła do Whitbread Round the World Race w 1989 roku.",documentary
4.3.2.1.," Podczas gdy Jo (Emma Roberts) musi pracować w supermarkecie, jej przyjaciółki wyruszają aby odbyć własne przygody: Cassandra (Tamsin Egerton) leci do Nowego Jorku na... ",crime
knocked up,"Ambitna Alison i nieporadny życiowo Ben spędzają ze sobą noc, która kończy się nieplanowaną ciążą. Chociaż dzieli ich wszystko, postanowią się związać dla dobra dziecka.",comedy
the countess,"Hrabina Elżbieta Batory wierzy, że krew młodych dziewic pozwoli zachować jej wieczną młodość. ",thriller
trust,Czternastoletnia Annie poznaje na czacie o dwa lata starszego Charliego. Dziewczyna coraz bardziej angażuje się w internetową znajomość. ,drama
le magasin des suicides,"Interes Mishimy i Lukrecji – sklep z artykułami dla samobójców – kwitnie do czasu narodzin ich trzeciego dziecka. Malec się uśmiecha, zarażając optymizmem. ",animation
a lonely place to die," Grupa alpinistów, prowadzona przez Alison (Melissa George) praktykuje wspinaczkę na najbardziej niebezpiecznym górzystym terenie Szkocji. Nagle jeden z nich słyszy dziwne... ",crime
little shop of horrors,"Pracownik kwiaciarni pielęgnuje tajemniczą roślinkę, która do rozwoju potrzebuje ludzkiej krwi.",comedy
winnie the pooh,"Kubuś Puchatek wybiera się na poszukiwanie miodu. Po drodze odwiedza Krzysia i przekręca wiadomość, którą chłopiec mu zostawił.",animation
family plot,"Starsza, zamożna kobieta postanawia odnaleźć siostrzeńca, by przekazać mu swój majątek. Do poszukiwań spadkobiercy wynajmuje wróżkę, która jest oszustką.",crime
le petit prince,"Mały Książę opowiada swoją historię pilotowi, którego samolot rozbił się na Saharze.",animation
monster trucks,"Zafascynowany motoryzacją chłopak konstruuje własną wersję Monster Trucka. Gdy z podziemnych głębin w pobliskiej rafinerii wydostaje się niezwykłe stworzenie, Tripp znajduje sposób na zmianę dotychczasowego życia.",comedy
the divergent series: allegiant,"Beatrice Prior i&nbsp;Tobias Eaton wyruszają poza ogrodzenie miasta, gdzie zostają zabrani do aresztu prewencyjnego przez Biuro Opieki Genetycznej.",action
8mm,"Tom Welles otrzymuje zlecenie od żony zmarłego milionera. Ma odnaleźć zamordowaną dziewczynę, której zabójstwo zarejestrowano na taśmie odnalezionej w sejfie męża. ",thriller
everest,Rok 1996. Podczas wspinaczki na najwyższy szczyt świata członkowie ekspedycji stawiają czoło potężnej burzy śnieżnej. ,adventure
i know who killed me,"Młoda striptizerka zostaje porwana przez seryjnego mordercę. Po ucieczce od brutalnego mężczyzny zarzeka się, że nie jest tą osobą, za którą ją biorą.",crime
sammys avonturen: de geheime doorgang," Czyż nie byłoby cudownie podróżować po całym świecie? Sammy jest uroczym, małym żółwiem morskim. Nie jest superbohaterem, lecz zwyczajnym żółwiem, który przeżywa... ",animation
star trek iv: the voyage home,"Kapitan Kirk i jego dzielni towarzysze decydują się na ryzykowną podróż w czasie, by ratować Ziemię. ",adventure
the yes men fix the world,Dwóch aktywistów przeprowadza prowokacje wymierzone przeciw korporacjom i rządom.,documentary
rio bravo,Szeryf usiłuje zapobiec wydostaniu się z więzienia znanego mordercy.,western
machete kills in space,"Voz ucieka w przestrzeń kosmiczną po próbie rozpoczęcia wojny nuklearnej na Ziemi. Jest tylko jeden człowiek godny zaufania prezydenta, który może go zdjąć: Machete. ",action
city of lies,"Detektyw Russell Poole oraz dziennikarz Jack Jackson łączą siły, by rozwiązać sprawę zagadkowych morderstw raperów Tupaca Shakura i Notoriousa B.I.G. ",biography
forbidden planet,"Wysłana na planetę Altair ekspedycja odnajduje zaginionego doktora i jego córkę, jedynych ocalałych członków załogi statku ""Bellerofont"". Naukowiec skrywa jednak groźny sekret.",sci-fi
smok,"Adolf ""Smok"" Kamchatkov wykorzystuje latającą maszynę do porywania kobiet. Janek, konstruktor robotów, postanawia przechytrzyć żelazną bestię.",sci-fi
friday the 13th: the final chapter,"Jason wciąż żyje. Po przebudzeniu się w kostnicy zabija koronera i pielęgniarkę, a następnie wraca nad jezioro.",horror
national treasure: book of secrets,"Ben Gates podąża za wskazówkami z dziennika Johna Wilkesa Bootha, by udowodnić, że jego przodek nie uczestniczył w zamordowaniu Abrahama Lincolna.",adventure
cold creek manor,"Rodzina Tilsonów przeprowadza się do nowego domu. Niebawem poznaje poprzedniego właściciela nieruchomości, który jest psychopatą.",thriller
love at first hiccup," Nieśmiały pierwszak Victor (Devon Werkheiser) zakochuje się po uszy w uczennicy starszej klasy. Niestety, Anya (Scout Taylor-Compton) gra w zupełnie innej lidze. Jest... ",comedy
bird on a wire,"Rick jest objęty programem ochrony świadków. Niespodziewanie spotyka swoją byłą dziewczynę, która myślała, że nie żyje. ",comedy
the brave little toaster,"Grupa domowych sprzętów pod wodzą małego tostera postanawia odnaleźć swoich właścicieli, którzy wyprowadzili się i nie zabrali ich ze sobą.",animation
harry potter and the deathly hallows: part 1,"Harry, Ron i Hermiona wyruszają odnaleźć horkruksy, dzięki którym Voldemort zapewnił sobie nieśmiertelność. Muszą je wszystkie zniszczyć, by go pokonać.&nbsp;",family
les visiteurs: la revolution, Z powodu pomyłki rycerz Godfryd de Montmirail i jego giermek Jacquouille przenoszą się w czasy rewolucji francuskiej.,fantasy
serbuan maut,Elitarny oddział SWAT wkracza do siedziby kartelu narkotykowego. Podczas akcji policjanci wpadają w pułapkę.,action
the mummy,"Sierżant Nick Morton próbuje wzbogacić się na wojnie irackiej, odnajdując i sprzedając dobra kultury. Podczas jednej z wypraw odkrywa starożytny grobowiec, gdzie czyha ukryte niebezpieczeństwo.",fantasy
doragon boru z: kono yo de ichiban tsuyoi yatsu,"Son Goku walczy z wysłannikami doktora Wheelo, który chce przenieść swój mózg do ciała mężczyzny i zapanować nad światem. ",adventure
ninja: shadow of a tear,"Kiedy zamordowana zostaje ciężarna żona Caseya, mistrz ninjitsu poprzysięga zemstę i wyrusza do Tajlandii, by wytropić zabójcę ukochanej. ",action
open season,Żyjący w mieście niedźwiedź Boguś zostaje wysłany do lasu. ,animation
star trek v: the final frontier,"Okręt Enterprise zostaje uprowadzony, a porywacz zmusza załogę do obrania kursu na miejsce w galaktyce zwane ""ostateczną granicą"". ",adventure
the awakening,"Florence, która zajmuje się demaskowaniem fałszywych spirytystów, dostaje zadanie, by wyjaśnić tajemniczą śmierć dziecka w internacie dla chłopców.",horror
best of the best,Na&nbsp;mistrzostwa świata w karate zostaje wybrana reprezentacja składająca się z piątki najlepszych zawodników.,action
security,"Były komandos dostaje posadę ochroniarza w lokalnym centrum handlowym, gdzie niespodziewanie podejmuje się obrony jedenastolatki, której grozi niebezpieczeństwo. ",action
21 x nowy jork,Piotr Stasik dokumentuje amerykańską metropolię obserwując pasażerów nowojorskiego metra. ,documentary
v paprscich slunce,Dziewczynka z przeciętnej rodziny zostaje wybrana do północnokoreańskiej spartakiady. ,documentary
tomorrowland,"Rozczarowany życiem Frank oraz inteligentna nastolatka Casey wyruszają na niebezpieczną misję, której celem jest odkrycie tajemnicy miejsca zagubionego w czasie i przestrzeni.",family
lucky them,Dziennikarka rockowa dostaje zlecenie wytropienia swojego byłego chłopaka.,drama
the king,"Książę Hal musi zmienić się z krnąbrnego próżniaka w silnego władcę i walczyć o Anglię nie tylko na polu bitwy, ale również na targanym konfliktami dworze.&nbsp;",biography
nochnoy dozor,"Równowaga między siłami Światła i Ciemności zostaje zachwiana. Pojawia się bowiem ""Ten wielki"", który może zakończyć odwieczny konflikt. ",fantasy
ready or not,Noc poślubna. Panna młoda zostaje zmuszona do udziału w przerażającej grze. ,horror
real steel,"Charlie, zajmujący się organizowaniem nielegalnych bitew robotów, odkrywa, że ma 11-letniego syna. Chłopak przekonuje ojca do wzięcia udziału w mistrzostwach walk cyborgów. ",action
chaos walking,"Dystopijny świat, w którym nie ma kobiet, a wszystkie żywe stworzenia mogą słyszeć swoje myśli w strumieniu obrazów, słów i dźwięków zwanym ""Hałasem"".",adventure
coco,Dwunastoletni meksykański chłopiec imieniem Miguel usiłuje zgłębić tajemnice rodzinnej legendy.,animation
sansho dayu,Gubernator prefektury ujmuje się za gnębionymi wieśniakami i zostaje zesłany na odległą prowincję. Jego rodzina wyrusza w niebezpieczną drogę do krewnych. ,drama
rambo: first blood part ii,"John Rambo, w zamian za wyjście z więzienia, zgadza się na odszukanie amerykańskich jeńców wojennych przetrzymywanych na terenie Wietnamu.",action
"zbrodniarz, ktory ukradl zbrodnie",Emerytowany milicjant opowiada dziennikarzowi o podjętym przez siebie prywatnym śledztwie. ,crime
against the ropes,Podczas ulicznej bójki Jakie Kellen dostrzega Luthera Shawa. Kobieta zostaje jego menedżerką i postanawia uczynić z niego mistrza boksu.,comedy
roman polanski: wanted and desired,"Dokument opowiada o życiu i twórczości Romana Polańskiego, poruszając głównie temat procesu sądowego, w którym reżyser był oskarżony o wykorzystanie seksualne Samanthy Gailey.",documentary
force 10 from navarone,"Oddział komandosów zostaje wysłany do Jugosławii w celu wysadzenia mostu. Od powodzenia misji zależy los wojsk partyzanckich Tito, które są okrążone przez nazistów.",war
tupac: resurrection,"Dokumentalny film opowiadający o życiu i karierze rapera Tupaca Shakura. Narratorem obrazu jest sam Shakur, którego wypowiedzi zmontowano z pozostałych po muzyku wywiadów.",documentary
rocknrolla,"Grupa drobnych złodziei zadłuża się u szefa londyńskiego półświatka. Ten jednocześnie usiłuje ubić interes z rosyjskim miliarderem i zapanować nad swoim pasierbem, uzależnionym od narkotyków rockandrollowcem. ",crime
semi-pro,"Jackie Moon jest właścicielem, trenerem i czołowym zawodnikiem drużyny koszykarskiej Flint Tropics. Kiedy przed jego zespołem stanie szansa przejścia do ligi NBA postara się ją wykorzystać. ",comedy
tmnt," Wojownicze Żółwie Ninja powracają po latach nieobecności na dużym ekranie. Po pokonaniu starego wroga, Shreddera, rodzina żółwi zaczyna się rozpadać. Niepokój Splintera... ",animation
underworld: awakening,"Wampirzyca Selena uwalnia się z niewoli, by dołączyć do walki 3 ras: ludzi, wampirów oraz lykanów. Wkrótce odnajduje swoją córkę.",horror
chicken run,Mieszkające na farmie kurczaki desperacko próbują uciec i zacząć nowe życie. ,animation
mission: impossible,Niesłusznie oskarżony o zdradę agent IMF musi odkryć i zdemaskować prawdziwego szpiega. ,thriller
the doors, Film ukazuje życie Jima Morrisona od momentu założenia The Doors do jego przedwczesnej śmierci.,biography
batman: mask of the phantasm,"Mafiozi w Gotham City zaczynają ginąć jeden po drugim. Władze podejrzewają, że stoi za tym Batman. ",animation
rules dont apply,"Historia Howarda Hughesa, który w późnych latach swojego życia ma romans z młodszą kobietą.",drama
vatel,Majordomus księcia&nbsp;de Condé - Francois Vatel dostaje zadanie od arystokraty przygotowania trzydniowej uczty z okazji wizyty króla Ludwika XIV.,biography
killer joe,W obliczu niebezpieczeństwa diler wynajmuje zabójcę do zlikwidowania swej matki i pozbycia się wszelkich kłopotów. ,crime
reality bites,"Portret pokolenia lat 90. na przykładzie grupy przyjaciół, którzy po ukończeniu studiów próbują odnaleźć się w dorosłym świecie.",drama
inny swiat,"Wybitna aktorka Danuta Szaflarska, w barwny i humorystyczny sposób, opowiada o swoich przeżyciach z dawnych lat. ",documentary
case 39,"Pracownica socjalna stara się pomóc jednej ze swoich podopiecznych. Dziewczynka jednak nie jest tym, za kogo się podaje. ",horror
genova,"Joe chciałby rozpocząć nowe życie, dlatego wraz z dwiema córkami wyjeżdża do Genui. Podczas gdy starsza z sióstr jest pod urokiem Włochów, młodsza próbuje odnaleźć się w zupełnie nowym świecie.",drama
wolf creek,Podczas wyprawy bezdrożami Australii do największego krateru grupie przyjaciół odmawia posłuszeństwa samochód. Bezsilni cieszą się na widok mężczyzny oferującego pomoc.,horror
amy,"Prawdziwa historia&nbsp;gwiazdy muzyki&nbsp;Amy Winehouse, która zmarła na skutek zatrucia alkoholowego w wieku 27 lat.",biography
star wars: the last jedi,"Rey odnajduje Luke'a Skywalkera, by namówić go na powrót i walkę z Najwyższym Porządkiem. Tymczasem Rebelianci próbują uciec przed flotą wroga. ",adventure
conan the destroyer,Mocarny wojownik podejmuje się misji eskortowania księżniczki Jehnny w drodze po magiczny róg. W zamian ma odzyskać zmarłą ukochaną. ,fantasy
absolute power,"Starzejący się złodziej postanawia wykonać ostatni skok w swojej karierze. Sytuacja wymyka się spod kontroli, kiedy włamywacz jest świadkiem sceny, której nie powinien oglądać.",thriller
amelia,"Amelia Earhart staje się gwiazdą, gdy jako pierwsza kobieta przelatuje samotnie nad Atlantykiem. To jednak nie koniec jej marzeń - kolejnym wyzwaniem jest lot dookoła świata.",biography
colectiv,"Dziennikarze śledczy odkrywają masowe oszustwa w rumuńskim systemie opieki zdrowotnej, ujawniając tym samym skalę istniejącej korupcji.",documentary
unforgiven,Emerytowany rewolwerowiec podejmuje się zemsty na zlecenie okaleczonej prostytutki.,western
the 39 steps,"W jednym z londyńskich teatrów Richard poznaje tajemniczą dziewczynę. Gdy tej samej nocy zostaje ona zamordowana, mężczyzna postanawia rozwikłać zagadkę zbrodni. ",thriller
muppets most wanted,Podczas światowego tournée Muppety zostają wplątane w międzynarodową aferę kryminalną. Stoi za nią Constantine – znany złodziej diamentów i sobowtór Kermita.,family
the dawn wall,"Dwóch wspinaczy zamieszkało na 900-metrowej pionowej ścianie Dawn Wall na dziewiętnaście dni, wzbudzając przy okazji szalone zainteresowanie światowych mediów.",documentary
casting jonbenet,Aktorzy z rodzinnego miasteczka JonBenet Ramsey biorą udział w castingu do dramatu mówiącego o zabójstwie tej dziewczynki w roku 1996. Każdy ma swoją wersję wydarzeń.,documentary
mccabe &amp; mrs. miller,"Zawodowy hazardzista i mająca głowę do interesów prostytutka otwierają dom publiczny. Interes szybko zaczyna prosperować, co nie podoba się lokalnej korporacji. ",western
fyre,"Festiwal Fyre był reklamowany jako luksusowe wydarzenie muzyczne na prywatnej wyspie, ale zbytnia pewność siebie organizatora doprowadziła do wielkiego fiaska.",documentary
chelovek s kinoapparatom,Dżiga Wiertow rejestruje okiem kamery życie w Moskwie pod koniec lat dwudziestych XX wieku. ,documentary
the collector,"Zdesperowany były więzień włamuje się do domu swojego pracodawcy. Nie wie jednak, że w środku jest drugi przestępca, który czyha na jego życie.",horror
cloudy with a chance of meatballs,"Młody wynalazca konstruuje maszynę, która zmienia wodę w jedzenie.",animation
