title,description,genre
cave of forgotten dreams,"Dokument opowiada o&nbsp;jaskini Chauveta&nbsp;w południowej&nbsp;Francji, w której latem 1994 roku odkryto prehistoryczne malowidła sprzed ponad 30 tys. lat.",documentary
wolf creek,Podczas wyprawy bezdrożami Australii do największego krateru grupie przyjaciół odmawia posłuszeństwa samochód. Bezsilni cieszą się na widok mężczyzny oferującego pomoc.,horror
hoodwinked too! hood vs. evil,"Kiedy Czerwony Kapturek odbywa szkolenie przygotowujące do specjalnej misji, zła czarownica uprowadza Jasia i Małgosię. Dziewczynka z pomocą swojego partnera Wilka postanawia rozwikłać tę sprawę. ",animation
the theory of everything,"Film opowiada historię genialnego naukowca Stephena Hawkinga - rozwoju jego choroby, rodzącego się uczucia do Jane, a w końcu rozpadu ich małżeństwa. ",biography
saphirblau,"Gwendolyna Shepherd i Gideon de Villiers wspólnie wypełniają misję dla zakonu, do którego przynależą ich rodziny, lecz Gwen zaczyna mieć wątpliwości, komu powinna zaufać.",fantasy
to live and die in l.a.,Policjant Richard Chance chce pomścić śmierć swojego partnera. ,crime
blade ii,"Blade zawiera przymierze z wampirami, by pokonać nową, zmutowaną rasę potworów. ",horror
dredd,"Miasto przyszłości. Władzę absolutną sprawują w nim sędziowie. Wśród nich jest Sędzia Dredd, który staje do walki z dilerami zabójczego narkotyku.",action
clue,"Sześć osób otrzymuje zaproszenie na uroczystą kolację. Gdy nieoczekiwanie pan domu zostaje zamordowany, goście łączą siły, by rozwiązać zagadkę. ",thriller
kinematograf,"Szalony geniusz poświęca się konstruowaniu wynalazku, którym chce zmienić świat, ignorując schorowaną&nbsp;żonę.",animation
reality bites,"Portret pokolenia lat 90. na przykładzie grupy przyjaciół, którzy po ukończeniu studiów próbują odnaleźć się w dorosłym świecie.",drama
dangerous minds,Była oficer marines zatrudnia się jako nauczycielka w jednej ze szkół Los Angeles. Jej niekonwencjonalne metody zmieniają życie wyjątkowo trudnych uczniów.,biography
villmark 2,"Specjalnie przygotowana grupa ma za zadanie oczyszczenie starego ośrodka dla obłąkanych ze szkodliwych substancji. Okazuje się jednak, że szpital nie jest całkiem opuszczony. ",horror
holes,Niesłusznie oskarżony Stanley trafia do zakładu poprawczego Camp Green Lake.,family
the living daylights,"Agent 007 jedzie do Bratysławy celem ochrony radzieckiego generała Koskowa. Gdy przekonuje się o jego prawdziwych planach, podejmuje z nim niebezpieczną grę.",thriller
dumbo,"Dumbo to mały słonik o nienaturalnie wielkich uszach, który przy pomocy zaprzyjaźnionej myszki uczy się wiary w siebie.",animation
"jamon, jamon",Życiem młodego chłopaka rządzą dwie obsesje: seks i jedzenie.,drama
chalte chalte,"Pochodząca z bogatego domu Priya poznaje kierowcę ciężarówki, dla którego zrywa zaaranżowane narzeczeństwo. Wkrótce biorą ślub.",drama
monster trucks,"Zafascynowany motoryzacją chłopak konstruuje własną wersję Monster Trucka. Gdy z podziemnych głębin w pobliskiej rafinerii wydostaje się niezwykłe stworzenie, Tripp znajduje sposób na zmianę dotychczasowego życia.",comedy
godzilla,"Najsłynniejszy potwór w historii mierzy się z wrogimi stworami, które, wzmocnione przez arogancję i nieświadomość naukowców, zagrażają ludzkości. ",action
superman ii,"Na Ziemię przybywa troje złowrogo nastawionych Kryptonian, których celem jest podbój planety. Ich plany próbuje pokrzyżować Superman.",action
the spiderwick chronicles,"Kiedy matka z trójką dzieci przeprowadza się do nowego domu, syn odnajduje tajemniczą książkę, która wpędza rodzinę w kłopoty.",family
pride and prejudice and zombies,"Siostry Bennett przeżywają miłosne perypetie, gdy w Hertfordshire wylęgają się zombie.",horror
doodlebug,"Młody mężczyzna próbuje zabić za pomocą buta tajemnicze ""coś"", przemieszczające się po jego pokoju. ",fantasy
paris is burning,Pełna brokatu i kiczu podróż wgłąb świata queerowych klubów nocnych lat 80-tych,documentary
collide,Młody Amerykanin podejmuje się przemytu narkotyków na terenie Niemiec.,thriller
shazam!,"Chłopiec otrzymuje moce, dzięki którym&nbsp;staje się dorosłym superbohaterem,&nbsp;wypowiadając jedno magiczne słowo.",fantasy
i am david," Film opowiada historię dwunastoletniego chłopca, Davida, który ucieka z komunistycznego obozu koncentracyjnego mając przy sobie jedynie kompas, bochenek chleba, list i... ",drama
tron: legacy,"Sam Flynn zostaje wciągnięty do wirtualnego świata, stworzonego przed laty przez swojego zaginionego ojca. Odtąd musi walczyć o przetrwanie w cyfrowej rzeczywistości. ",action
poranek kojota,"Kuba poznaje młodą piosenkarkę i jest nią zauroczony. Nie podoba się to ojcu dziewczyny, jak również jej chłopakowi. ",comedy
eurovision song contest: the story of fire saga,"Dwoje małomiasteczkowych piosenkarzy postanawia spełnić marzenia, biorąc udział w&nbsp;największym konkursie wokalnym świata.",comedy
mom and dad,Wskutek tajemniczej histerii wszyscy rodzice brutalnie zwracają się przeciw własnym dzieciom. Nastolatka z młodszym bratem podejmuje walkę o przetrwanie.,horror
terminator genisys,"Rok 2029. Walczący z cyborgami John Connor wysyła w przeszłość Kyle'a Reese'a, by uratował jego matkę przed terminatorem.",action
the queens corgi,"Rex to arystokratyczny królewski psiak, który właśnie wpadł w wielkie kłopoty. Sympatyczny Corgi opuszcza dwór królewski i trafia do schroniska dla zwierząt.",animation
thumbelina,"Kobieta otrzymuje od wróżki&nbsp; nasionka kwiatu, z którego wnętrza wychodzi dziewczynka. ",animation
bracia,Fascynujące losy głównych bohaterów pokazują prawdziwą siłę braterstwa.,documentary
book of shadows: blair witch 2,"Grupa turystów, chcąc sprawdzić autentyczność wydarzeń z Blair Witch Project, wyrusza śladem poprzedniej wyprawy.",horror
black christmas,"Zbiegły psychopata powraca do rodzinnego domu, w którym zorganizowano żeński klub uczelniany i zaczyna mordować dziewczyny jedną po drugiej. &nbsp;",horror
bruce almighty,"Reporter, który narzekał nadmiernie na Boga, otrzymuje jego moc i przekona się, że nie łatwo jest rządzić światem.",fantasy
the wrong trousers,Nowy współlokator Wallace'a - pingwin wykorzystuje tytułowy prezent urodzinowy Gromita do niecnych celów. ,animation
tequila sunrise,"Funkcjonariusz policji bierze pod lupę starego znajomego, który w przeszłości handlował narkotykami. ",thriller
camp rock,"Młoda dziewczyna spędzająca wakacje na obozie muzycznym postanawia kłamać w sprawie pracy swojej matki, aby zaprzyjaźnić się z bogatymi koleżankami. ",family
chernobyl diaries,"Sześcioro młodych ludzi, szukających ekstremalnych wrażeń, wynajmuje przewodnika. Ten, mimo surowych zakazów, zabiera ich do owianego tajemnicą miasta-widmo.",horror
shan he gu ren,"U progu XXI wieku Tao wychodzi za przyjaciela, Zhanga. Kilkanaście lat później ich mieszkający w Australii syn, Dollar, nie czuje żadnego związku z Chinami, swoim miejscem urodzenia.",drama
love potion no. 9,"Niemający powodzenia u płci przeciwnej biochemik dostaje od Cyganki eliksir, który ma zapewnić miłość dowolnie wybranej kobiety. Sprawy wymykają się jednak spod kontroli.",fantasy
jennifer eight,"Policjant z Los Angeles przenosi się do małego miasteczka, gdzie trafia na sprawę seryjnego mordercy, który atakuje niewidome kobiety.",thriller
lost river,"Billy, Bones i Rat starają się przetrwać w Detroit, rządzonym przez okrutnego Bully'ego.&nbsp;",fantasy
alice through the looking glass,"Alicja powraca do Krainy Czarów, by cofnąć się w czasie i pomóc Szalonemu Kapelusznikowi ocalić rodzinę.",family
rihie rih,"Richie jest synem milionerów. Gdy pracownik ojca próbuje ich okraść, z pomocą przychodzą przyjaciele chłopca.",family
harvey,"Elwood P. Dowd jest miłym, dobrze wychowanym człowiekiem, który spotyka się ze swoim niewidzialnym przyjacielem, wysokim na 6 stóp królikiem. Jego rodzina zaczyna się tym niepokoić. ",family
the class of 92,"Twórcy filmu ukazują historię pełną sukcesów jak i osobistych porażek sześciu legendarnych piłkarzy, którzy jako młodzi chłopcy dołączają do drużyny Manchesteru United. ",documentary
il y a longtemps que je taime,Juliette po wyjściu z więzienia stara się ułożyć życie na nowo.,drama
lassie,"Z powodu kłopotów finansowych rodzina Carracloughów&nbsp;sprzedaje suczkę Lassie. Jednakże pies zaczyna tęsknić za swoim ukochanym właścicielem Joem, którego próbuje odnaleźć. ",family
hustlers,Dziewczyny pracujące w najmodniejszym klubie go-go w Nowym Jorku tracą wszystkie oszczędności przez&nbsp; krach finansowy 2008 roku. Postanawiają&nbsp; zemścić się na bankierach z Wall Street. ,comedy
just like heaven,"Elizabeth jest zapracowaną lekarką. Po wypadku budzi się w domu i stwierdza, że zamieszkał tam David. ",fantasy
project nim," W ramach naukowego eksperymentu mały szympans, Nim, zostaje oddany ludzkiej rodzinie na wychowanie. ",documentary
"20,000 days on earth",Podczas swojego dwudziestotysięcznego dnia na Ziemi pisarz i muzyk Nick Cave opowiada o własnym życiu.,documentary
the pirates of somalia,"Rok 2009. Początkujący dziennikarz, Jay Bahadur, postanawia wmieszać się w grupę somalijskich piratów, by poznać to, kim są, jak żyją i co ich napędza.",biography
mistyfikacja,"Wydalony z uczelni student prowadzi śledztwo mające udowodnić, że samobójstwo Witkacego było upozorowane i artysta wciąż żyje. ",crime
raising arizona,"Kiedy bezdzietne małżeństwo porywa dziecko, ich życie staje się bardziej skomplikowane, niż przewidywali.",action
sleeping with other people,"Jake to nałogowy kobieciarz, a Lainey uzależniła się od niewłaściwego faceta. Na kilometr widać, że są dla siebie stworzeni. Gdyby tylko przestali sypiać z innymi... ",comedy
insidious: chapter 2,"Po dwóch latach od przerażających wydarzeń rodzinę Lambertów ponownie nawiedza duch młodej kobiety ubranej w białą suknię, która nuci dziecięcą melodię.",horror
"honey, i shrunk the kids",Wynalazca konstruuje maszynę miniaturyzującą przedmioty. Przypadkowo pod jej wpływem do mikroskopijnej wielkości zostaje zmniejszona grupa nastolatków.,family
ruby sparks,Powołana do życia bohaterka książki Ruby wywraca świat do góry nogami swojemu twórcy.,fantasy
alpha and omega,"Kiedy dwa wilczki z różnych stad zostają porwane, łączą siły, by wrócić do domu. ",animation
my winnipeg,"Pragnąc zrekonstruować istotne wydarzenia z dzieciństwa, reżyser wraca do rodzinnego Winnipeg i zatrudnia aktorów, którzy odgrywają role członków jego rodziny. ",documentary
black rain,"Dwaj policjanci eskortują do Japonii więźnia powiązanego z yakuzą. Kiedy podejrzany ucieka, mężczyźni rozpoczynają poszukiwania w obcym dla siebie środowisku. ",crime
the knight before christmas,Średniowieczny rycerz trafia do czasów współczesnych i zakochuje się w nauczycielce.,fantasy
listy do m. 2,Po czterech latach ci sami bohaterowie borykają się z kolejnymi problemami. ,comedy
potiche,"Gdy szef fabryki parasolek zostaje odsunięty od władzy przez zbuntowanych pracowników, jego niepozorna żona bierze sprawy w swoje ręce.",comedy
my father the hero,Rozwiedziony Francuz zabiera córkę na wakacje. Konfabulacje beztroskiej nastolatki coraz bardziej zaczynają komplikować wspólny wypoczynek.,comedy
the new mutants,"Pięcioro młodych mutantów, trzymanych w sekretnym ośrodku wbrew ich woli, przebudza swoje zdolności i walczy, by uciec od grzechów przeszłości. ",action
bang gang (une histoire damour moderne),"Grupa przyjaciół wymyśla odważną zabawę, którą nazywa Bang Gang. Jeśli w nią nie grasz, jesteś nikim. ",drama
midnight in paris,"Inez i Gil przyjeżdżają do Paryża, by zaplanować ślub. Czas spędzają jednak osobno – Inez widuje się z byłym chłopakiem, a Gil odbywa podróże do lat 20.",fantasy
lebanon,"Czerwiec 1982 roku, wojna libańska. Grupa niedoświadczonych żołnierzy dostaje zadanie rozpoznania terenu wroga. ",drama
the doors, Film ukazuje życie Jima Morrisona od momentu założenia The Doors do jego przedwczesnej śmierci.,biography
the adventures of baron munchausen, Baron Munchausen wraz z małą dziewczynką wyrusza na poszukiwanie swoich towarzyszy. Mają mu pomóc uratować oblężone przez Turków miasto. ,fantasy
the divide,Po wybuchu atomowym grupa ocalałych ludzi zamyka się w piwnicy apartamentowca. ,thriller
47 meters down,"Dwie siostry zostały uwięzione w klatce do obserwowania rekinów. Mają godzinę, aby wydostać się z pułapki.",thriller
the good shepherd,"Edward Wilson robi szybką karierę w CIA. Wkrótce rozpoczyna prywatną grę z szefem KGB o kryptonimie ''Ulisses"", gdzie stawką jest dobro jego rodziny.",drama
ak-ma-leul bo-ass-da,Młody agent koreańskich służb specjalnych postanawia sam wymierzyć sprawiedliwość mordercy swojej narzeczonej. ,crime
odd thomas,Adaptacja powieści Deana R. Koontza. Obdarzony darem jasnowidzenia Odd mierzy się z mrocznymi siłami.,fantasy
ivanovo detstvo,Podczas II wojny światowej osierocony chłopiec uczestniczy w akcjach zwiadowczych.,drama
the 9th life of louis drax,"Dziewięcioletni Louis Drax w wyniku tajemniczego wypadku zapada w głęboką śpiączkę. Neurolog Allan Pascal chce poznać prawdę i dowiedzieć się, czy chłopcu nadal grozi niebezpieczeństwo. ",thriller
hacksaw ridge,Schyłek II wojny światowej. Podczas krwawej bitwy o Okinawę amerykański sanitariusz odmawia noszenia broni i zabijania z powodów moralnych. ,biography
foxcatcher,Rywalizujący z bratem zapaśnik Mark Schultz zostaje zaproszony przez multimilionera Johna du Ponta do jego posiadłości i wzięcia udziału w przygotowaniach do Olimpiady w Seulu.,biography
limage manquante,"Rithy Panh przy pomocy glinianych figurek, archiwalnych materiałów i narracji odtwarza zbrodnie popełnione przez Czerwonych Khmerów w latach 1975-1979.",documentary
green book,Drobny cwaniaczek z Bronksu zostaje szoferem ekstrawaganckiego muzyka z wyższych sfer i razem wyruszają na wielotygodniowe tournée.,drama
jungle cruise,Charyzmatyczny kapitan łodzi i odważna badaczka dzikiej przyrody wyruszają na wyprawę przez amazońską dżunglę by odnaleźć drzewo życia.,fantasy
2010,"Amerykańsko-radziecka ekspedycja zostaje wysłana w pobliże Jowisza, aby odkryć przyczynę niepowodzenia misji załogi kosmicznego statku Discovery.",thriller
super troopers,"Grupa funkcjonariuszy dowiaduje się, że ich oddział ma zostać zlikwidowany. Żeby temu zapobiec, muszą rozwiązać sprawę zabójstwa.",comedy
killer joe,W obliczu niebezpieczeństwa diler wynajmuje zabójcę do zlikwidowania swej matki i pozbycia się wszelkich kłopotów. ,crime
fantastic beasts: the crimes of grindelwald,Gellertowi Grindelwaldowi udaje się uciec z więzienia. Tylko Dumbledore z pomocą Newta Scamandera mogą go ponownie pokonać.,family
sep,Sęp – policjant o wyjątkowych zdolnościach dedukcyjnych – dostaje zlecenie poprowadzenia dochodzenia w sprawie znikających przestępców. ,crime
planes,Cierpiący na lęk wysokości mały samolot rolniczy marzy o wystartowaniu w największym w historii wyścigu powietrznym dookoła świata. ,animation
101 dalmatians,"Para dalmatyńczyków rusza na ratunek swoim szczeniętom. Pieski zostały porwane przez kobietę, która chce&nbsp;zrobić z nich&nbsp;futro.",family
